pid,Acantharia,Akashiwo,Alexandrium_catenella,Amoeba,Amoeba_TAG_nano,Amphidinium,Asterionellopsis_glacialis,Asteromphalus,Bacillariophyceae,Bacteria_colony,Bacteriastrum,Bacteriastrum_TAG_interaction,Calciopappus,Calciosolenia_brasiliensis,Cerataulina_pelagica,Chaetoceros,Chaetoceros_TAG_interaction,Chaetoceros_didymus,Chaetoceros_socialis,Chattonella,Chrysochromulina,Chrysochromulina_lanceolata,Ciliophora,Corethron_hystrix,Corymbellus,Coscinodiscus,Cryptophyta,Cylindrotheca,Cylindrotheca_morphotype1,Dactyliosolen_blavyanus,Dictyocha,Dinobryon,Dinophyceae,Dinophyceae_TAG_cyst,Dinophysis,Dinophysis_tripos,Ditylum_brightwellii,Emiliania_huxleyi,Ephemera,Eucampia,Euglena,Euplotes,Euplotes_morphotype1,Eutintinnus,Favella,Fragilidinium,Gonyaulax,Guinardia_flaccida,Guinardia_striata,Gymnodinium,Gyrodinium,Hemiaulus,Hemiaulus_membranaceus,Heterocapsa_rotundata,Karenia,Katodinium_or_Torodinium,Laboea_strobila,Lauderia_annulata,Leptocylindrus,Leptocylindrus_mediterraneus,Licmophora,Lingulodinium_polyedra,Lingulodinium_polyedra_TAG_cyst,Margalefidinium,Mesodinium,Nanoneis,Nauplii,Navicula,Ophiaster,Oxytoxum,Phaeocystis,Pleuronema,Pleurosigma,Polykrikos,Prorocentrum,Prorocentrum_gracile,Prorocentrum_micans,Prorocentrum_rostratum,Prorocentrum_scutellum,Protoperidinium,Pseudo-nitzschia,Pseudochattonella_farcimen,Pyramimonas,Pyramimonas_longicauda,Rhabdolithes,Rhizosolenia,Scrippsiella,Skeletonema,Strobilidium_morphotype1,Strombidium_capitatum,Strombidium_conicum,Strombidium_inclinatum,Strombidium_morphotype1,Strombidium_morphotype2,Strombidium_tintinnodes,Syracosphaera_pulchra,Thalassionema,Thalassiosira,Thalassiosira_sp_aff_mala,Tiarina_fusus,Tintinnidium_mucicola,Tintinnina,Tintinnopsis,Tontonia_appendiculariformis,Tripos,Tripos_balechii,Tripos_furca,Tripos_fusus,Tripos_lineatus,Vicicitus_globosus,Warnowia,bad,bead,bubble,coccolithophorid,colony,crescent,detritus,detritus_theca_fragment,detritus_transparent,fecal_pellet,fiber,flagellate,nanoplankton_mix,pennate,pennate_Pseudo-nitzschia,pennate_Thalassionema,pennate_morphotype1,pollen,pollen_TAG_nano,zooplankton
D20250227T195131_IFCB183_00490,0.0,0.0,0.0,1.615e-05,0.0,6.6e-07,1.7e-06,0.0,0.0002062,1.6e-06,8.3e-07,0.0,6e-08,0.0,2.29e-05,6.497e-05,0.0,5.4e-07,6e-08,6e-08,2e-07,3.6e-07,7.45e-06,0.0,5e-07,0.0,1.35e-05,4.65e-06,4e-07,3.6e-07,6.44e-06,2.4e-07,3.85e-05,9.95e-06,5e-07,0.0,0.0,6e-07,0.0,0.0,1e-07,0.0,0.0,0.0,6e-08,6e-08,0.0,1e-07,1.2e-06,2.35e-05,0.0,6.6e-07,1e-07,8.54e-05,0.0,2.4e-07,6e-08,0.0,3.6e-07,0.0,5e-07,1e-07,9e-07,0.0,2.4e-07,4e-07,0.0,0.0,3.46e-06,2.4e-07,7e-07,6e-08,0.0,0.0,6e-08,8.2e-06,6e-08,1e-07,0.0,6e-08,0.0,3.6e-07,0.0001522,1e-07,0.0,6e-08,4e-07,9.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-08,2.71e-05,2.07e-05,0.0,0.0,3.6e-07,0.0,0.0,3.6e-07,1e-07,1e-07,3.6e-07,0.0,0.0,6e-08,5.4e-07,0.001172,0.0001312,3e-07,8.76e-06,0.0,0.03476,3.27e-05,0.2451,1e-07,2.56e-06,0.1497,0.568,0.0001446,3.6e-07,0.0,4.5e-06,0.0,0.0,1.13e-06
D20250227T195131_IFCB183_00491,0.0,0.0,0.0,0.0,0.0,6e-08,6e-08,0.0,1.9e-06,0.0,0.0,0.0,0.0,0.0,6e-08,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.3e-06,0.0,0.0,0.0,2.41e-05,0.0,0.0,0.0,0.0,0.0,1.25e-06,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5e-07,0.0,0.0,0.0,6.74e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4e-07,0.0,0.0,0.0,0.0,0.0,6e-08,0.0001861,0.0,0.0,0.0,6e-08,4e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.727e-05,1.55e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-08,9.43e-05,1.097e-05,6e-08,0.0,0.0,6.855e-05,0.0,1.514e-05,0.0,6e-08,0.00968,0.9897,3e-07,0.0,0.0,0.0,0.0,0.0,0.0
D20250227T195131_IFCB183_00492,0.0,0.0,0.0,3e-07,0.0,9.5e-07,5e-07,0.0,0.009674,2.4e-07,1.55e-06,0.0,6e-08,5e-07,0.0005536,2.15e-05,3.6e-07,1e-07,6e-08,5.4e-07,7e-06,6.8e-06,5.7e-06,2.4e-07,3e-07,6e-07,2.27e-05,4.46e-05,4.59e-05,1e-07,4e-07,3.6e-07,1.085e-05,7e-07,3e-06,0.0,9e-07,6e-08,2.06e-05,1e-07,3e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-07,3.284e-05,3.6e-07,6e-08,1.127e-05,1.6e-06,4e-07,6e-08,1.34e-05,4e-07,1e-07,8e-06,0.0,9.7e-06,5.4e-07,6e-08,0.0,3e-07,6.6e-07,0.0,5.21e-05,6e-08,8.3e-07,1e-07,3.6e-07,5.4e-07,6e-08,1e-07,5.037e-05,6e-08,5.245e-05,0.0,0.0,3.1e-06,5.07e-06,6.145e-05,1e-07,0.0,1e-06,6e-08,9.5e-06,0.0,0.0,0.0,0.0,0.0,6e-08,2.26e-06,6e-08,5.7e-06,7.933e-05,8.3e-07,0.0,0.0,7e-07,6e-08,0.0,4e-07,6e-08,5.4e-07,1e-06,0.0,0.0,0.0,1.55e-06,8.05e-06,2e-07,1e-07,6e-07,0.0,0.000468,1.4e-06,0.0001992,1.25e-06,7.76e-05,0.00101,0.001551,0.9844,0.00034,3.326e-05,0.0008707,0.0,0.0,1e-07
D20250227T195131_IFCB183_00493,0.0,0.0,0.0,2.74e-06,0.0,1.3e-06,2.1e-06,1e-07,0.1576,1.25e-06,1.67e-06,0.0,0.0,0.0,0.0557,8.29e-05,2.4e-07,1e-07,6e-07,2e-07,2e-07,2.26e-06,3.16e-06,2e-07,2.4e-07,2.4e-07,6.1e-06,5.4e-06,7.5e-06,1.55e-06,2e-07,7e-06,7.6e-06,8.3e-07,3.34e-06,6e-08,8e-07,1.13e-06,2.015e-05,8e-07,7.33e-06,0.0,0.0,0.0,0.0,0.0,6e-08,2.4e-06,0.000679,6.6e-07,6e-08,1.39e-05,1.25e-06,3.6e-07,1e-07,3.4e-06,1e-07,5.5e-06,0.001221,0.0,9.674e-05,3.6e-07,2.4e-07,0.0,2e-07,1.2e-06,0.0,6.6e-07,3e-07,6e-08,1.1e-06,6e-08,6e-08,0.0,0.0,2.5e-06,0.0,5e-07,0.0,2.4e-07,1.1e-06,9.5e-07,1.025e-05,6e-08,0.0,7e-07,1e-07,0.001299,0.0,0.0,0.0,0.0,6e-08,1e-07,1e-07,6e-08,3.1e-06,7.19e-05,9.1e-06,0.0,0.0,6e-07,0.0,0.0,3e-07,6e-08,2e-07,6e-08,0.0,0.0,6e-08,5e-07,2.974e-05,7e-07,6e-08,5e-06,0.0,0.001478,4.4e-06,0.001426,2.44e-06,1.204e-05,0.002348,0.004017,0.7666,8.523e-05,2.56e-06,0.00726,0.0,0.0,1e-07
D20250227T195131_IFCB183_00494,0.0,0.0,0.0,5e-07,0.0,2e-07,3.34e-06,0.0,5.05e-05,6e-08,4e-07,0.0,2e-07,0.0,1.8e-06,1.19e-05,0.0,6e-07,6e-08,6e-08,6.6e-07,3.6e-07,1.14e-05,0.0,1.1e-06,6e-08,0.00113,6.6e-07,2.8e-06,6e-08,5.4e-07,2e-07,1.365e-05,1.85e-06,2e-07,0.0,0.0,1e-07,0.0,0.0,3.6e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-07,2.15e-06,0.0,0.0,0.0,0.0001676,0.0,3e-07,1e-07,0.0,1e-07,0.0,1e-07,6e-08,6e-08,0.0,1.25e-06,3e-07,0.0,0.0,9e-07,2e-07,3.46e-06,6e-08,0.0,0.0,0.0,1.55e-06,0.0,6e-08,0.0,0.0,0.0,1.97e-06,0.01248,1.2e-06,4e-07,0.0,3e-07,2.885e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-07,0.0002885,4.09e-05,0.0,0.0,0.0,0.0,0.0,1e-07,0.0,6e-08,2e-07,0.0,0.0,0.0,3.76e-06,0.001855,1.92e-05,3.64e-06,3.6e-07,6e-08,0.00198,7e-07,0.000374,0.0,4.95e-06,0.01651,0.965,5.6e-06,1.2e-06,0.0,1e-07,6e-08,0.0,6e-08
D20250227T195131_IFCB183_00495,0.0,0.0,0.0,2e-07,0.0,5.66e-06,2.4e-07,0.0,2.396e-05,0.0,1e-06,0.0,0.0,0.0,2.74e-06,1.55e-05,0.0,2e-07,0.0,9.5e-07,6e-07,1e-07,6.28e-05,0.0,5e-07,0.0,0.0001184,1.43e-06,2.4e-07,6e-08,6e-07,0.0,0.0001553,9.2e-06,2e-07,0.0,0.0,0.0,6e-08,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-07,0.00058,6e-08,1e-07,6e-08,0.0001847,0.0,1.3e-06,0.0,0.0,0.0,0.0,1e-07,0.0,6e-08,6e-08,1.25e-06,1e-07,0.0,0.0,6e-08,1e-07,2e-07,1e-07,0.0,0.0,1e-07,3.2e-06,0.0,6e-08,0.0,0.0,0.0,9.5e-07,0.0004778,5.4e-07,0.0,0.0,4.2e-06,3.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000365,1.39e-05,0.0,0.0,6e-08,0.0,0.0,5e-07,6e-08,0.0,6.6e-07,0.0,0.0,6.6e-07,5.4e-07,3.415e-05,3.535e-05,4.5e-06,1.13e-06,0.0,0.001116,2e-07,0.0003438,0.0,5e-07,0.0705,0.926,2.8e-06,5.4e-07,0.0,9.5e-07,0.0,0.0,2e-07
D20250227T195131_IFCB183_00496,0.0,0.0,0.0,0.0,0.0,1e-07,4.1e-06,0.0,1.4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86e-06,6e-08,2e-07,0.0,0.0,0.0,0.9663,0.0,1e-07,0.0,0.0,0.0,2.056e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.144e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-08,0.0,3.46e-06,0.0,0.0,0.0,0.0,6.6e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97e-06,0.0,0.0,0.0,0.0,0.0,1.46e-05,0.0,3e-07,0.0,0.0,0.0,3.6e-07,7.15e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-08,0.0,0.0,0.0,0.0,4.35e-06,0.0,3.1e-06,0.0,5.4e-07,0.03033,0.00315,6.56e-06,0.0,0.0,6e-08,0.0,0.0,0.0
D20250227T195131_IFCB183_00497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-07,0.0,0.0,0.0,0.0,0.0,0.0,5.4e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.4e-07,0.0,0.0,0.0,8.3e-07,0.0,0.0,0.0,0.0,0.0,6e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-08,0.0,0.0,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-08,0.0,0.0,0.0,0.0,0.0,0.0,3.93e-06,0.0,0.0,0.0,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23e-05,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005255,6.14e-06,0.0,0.0,0.0,2.44e-05,0.0,1.9e-06,0.0,6e-08,0.002201,0.997,1e-07,0.0,0.0,0.0,0.0,0.0,0.0
D20250227T195131_IFCB183_00498,6e-08,0.0,0.0,0.0002228,0.0,2e-07,8.3e-07,6e-08,0.000718,7.063e-05,4e-07,0.0,3.34e-06,0.0,1.72e-05,1.854e-05,6e-08,9.5e-07,3.6e-07,0.0,6e-07,2.7e-06,1.097e-05,0.0,3.6e-07,6e-08,2.33e-05,3.16e-06,4.1e-06,7e-07,4e-06,1e-06,2.13e-05,4.9e-06,6e-07,0.0,0.0,2.44e-06,0.0,6e-08,2e-07,0.0,0.0,0.0,9e-07,1e-07,6e-08,1e-07,9e-07,1.25e-06,0.0,2e-07,1e-07,0.0001338,0.0,3.6e-07,3.6e-07,6e-08,1.9e-06,3.6e-07,6.6e-07,2e-07,8e-07,0.0,2.4e-07,1.2e-06,0.0,0.0,6.5e-06,9.1e-06,4.35e-06,4.6e-06,0.0,0.0,6e-08,5.5e-06,1e-07,1e-07,0.0,5e-07,3.6e-07,9e-07,0.0001937,1e-07,6.6e-07,6e-07,0.0,0.0001769,0.0,0.0,0.0,0.0,1e-07,0.0,0.0,0.0,2e-07,8e-06,5.1e-06,0.0,0.0,5.4e-07,5.4e-07,0.0,1e-07,2e-07,3e-07,2.4e-07,0.0,0.0,0.0,9.83e-06,0.001059,2.605e-05,1.4e-06,3.3e-06,9e-07,0.04745,0.00298,0.9277,5.4e-07,1.36e-05,0.001628,0.01755,6.294e-05,1.67e-06,0.0,2e-07,0.0,0.0,5.5e-06
D20250227T195131_IFCB183_00499,0.0,0.0,0.0,2e-07,0.0,1.5e-06,3.16e-05,0.0,6.825e-05,0.0,1e-07,0.0,1.8e-06,0.0,6.6e-07,5.54e-06,0.0,4e-07,0.0,2e-07,0.0001358,2.26e-06,4.184e-05,0.0,4e-07,0.0,0.1477,1.8e-06,9.66e-06,6e-08,8e-07,1e-07,0.000706,4.2e-06,3.6e-07,0.0,0.0,0.0,0.0,0.0,7.57e-06,0.0,0.0,0.0,0.0,6e-08,0.0,0.0,1e-07,2.74e-06,2e-07,6e-08,0.0,0.0002685,0.0,3.53e-05,2.4e-07,0.0,0.0,0.0,5.4e-07,0.0,0.0,0.0,1e-06,1.25e-06,0.0,6e-08,9e-07,1.806e-05,3.6e-07,2.4e-07,0.0,0.0,1e-07,4.29e-05,0.0,1.2e-06,0.0,0.0,0.0,1.37e-05,0.0196,2.5e-06,6e-07,0.0,5e-07,3.3e-06,0.0,0.0,0.0,0.0,6e-08,0.0,6e-08,0.0,3.6e-07,4.52e-05,3.8e-06,0.0,0.0,6e-08,0.0,0.0,3.6e-07,6e-08,1e-07,1.2e-06,0.0,0.0,0.0,3.76e-06,4.23e-05,2.7e-06,2.9e-06,6e-08,3e-07,0.001257,1.55e-06,0.0006337,0.0,1.18e-05,0.229,0.6,1.53e-05,3.2e-06,6e-08,3.6e-07,0.0,0.0,1e-07
D20250227T195131_IFCB183_00500,0.0,0.0,0.0,3.576e-05,0.0,1.97e-06,2.14e-05,0.0,0.001157,6e-08,1.2e-06,0.0,6.6e-07,0.0,7.63e-05,7.94e-05,0.0,6.6e-06,2.1e-06,0.0,2.44e-06,2e-06,7.683e-05,0.0,9.5e-07,2e-07,0.002787,3e-07,4.2e-06,2.56e-06,2.4e-07,1.13e-06,7.045e-05,4.7e-06,3e-07,0.0,2.4e-07,2e-07,0.0,6e-08,3.9e-06,0.0,0.0,0.0,0.0,6e-08,0.0,6e-08,5.8e-06,2.4e-06,0.0,4e-07,6e-08,0.000739,0.0,5e-07,6e-07,1e-07,4e-07,0.0,2.8e-06,6e-08,6e-08,0.0,3.36e-05,1e-06,0.0,0.0,1.67e-06,5e-07,1.2e-05,3e-07,0.0,0.0,6e-08,1.4e-06,0.0,0.0,0.0,6e-08,6e-08,3.64e-06,0.0701,3.07e-05,3e-07,4e-07,1.2e-06,0.005486,0.0,0.0,0.0,0.0,6e-08,0.0,6e-08,0.0,2.4e-07,0.01665,0.0001868,0.0,0.0,6e-08,2e-07,0.0,1e-07,6e-08,6e-08,5e-07,0.0,0.0,0.0,5.6e-06,0.0002073,1.246e-05,7.91e-05,1e-07,0.0,0.001616,1.4e-06,0.00024,0.0,1.4e-06,0.02791,0.872,3.1e-06,7e-07,6e-08,6e-08,6e-08,0.0,2.4e-07
D20250227T195131_IFCB183_00501,3.6e-06,4e-07,4e-07,6.4e-05,6e-08,5e-07,1.585e-05,2.4e-07,0.001578,0.0001314,5.156e-05,2.2e-06,0.0001568,4e-07,4.07e-05,0.00021,1.5e-06,2.65e-05,5.8e-06,2.4e-07,8e-06,1.156e-05,0.0001163,6e-08,4.876e-05,1.8e-06,0.001027,6.79e-05,0.0002235,2.9e-06,7.445e-05,2.67e-05,0.000188,8.38e-05,2.2e-06,6e-08,1e-07,3.68e-05,0.0,1e-07,3.3e-06,6e-08,2e-07,2e-07,1.9e-06,1.1e-06,8e-07,4e-07,3.16e-06,3.6e-05,6e-08,8.3e-07,1.3e-06,0.0023,6e-08,3.5e-06,1.98e-05,6e-08,3.95e-05,3.16e-06,8e-07,7.33e-06,6.56e-06,6e-08,2.72e-05,1.99e-05,2e-07,6e-08,6.205e-05,2.21e-05,8.04e-05,1.07e-05,6e-08,5.4e-07,4e-07,1.01e-05,4e-07,1.6e-06,0.0,6e-07,4.4e-06,2.94e-05,0.00698,2.15e-06,8.76e-05,9.5e-07,8e-07,0.000617,3e-07,2.26e-06,6e-08,0.0,9e-07,3e-07,3.6e-07,5e-07,3.34e-06,0.0001245,0.0001911,6e-08,5e-07,1.2e-06,5.9e-06,2e-07,1.2e-06,1.55e-06,3.6e-06,3.93e-06,6e-08,6e-08,3.6e-07,0.000942,0.0993,9.644e-05,7.32e-05,6.86e-05,5.57e-05,0.1825,0.001114,0.1719,4.23e-06,0.000714,0.0164,0.5117,0.0002925,0.000154,3e-07,1.6e-06,3.6e-06,4e-07,2.17e-05
D20250227T195131_IFCB183_00502,0.0,0.0,0.0,0.0,0.0,6e-08,0.0,0.0,1.13e-06,0.0,0.0,0.0,0.0,0.0,6e-08,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.2e-06,0.0,0.0,0.0,9.66e-06,6e-08,0.0,0.0,0.0,0.0,9.5e-07,2.4e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5e-06,0.0,0.0,0.0,5.9e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4e-07,0.0,0.0,0.0,0.0,0.0,1e-07,6.96e-05,0.0,0.0,0.0,6e-08,5e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.84e-05,1.4e-06,0.0,0.0,0.0,0.0,0.0,6e-08,0.0,0.0,0.0,0.0,0.0,0.0,6e-08,0.0006685,1.335e-05,6e-08,0.0,0.0,8.816e-05,0.0,6.8e-06,0.0,6e-08,0.01253,0.9863,5e-07,0.0,0.0,0.0,0.0,0.0,0.0
D20250227T195131_IFCB183_00503,0.0,0.0,0.0,5.4e-07,0.0,1.7e-06,2e-06,0.0,7.695e-05,1e-07,3.1e-06,0.0,2e-07,0.0,9.5e-06,2.2e-05,0.0,8e-07,1e-07,7e-07,1e-06,9.5e-07,9.346e-05,0.0,4.9e-06,6e-08,0.0007577,5.36e-06,1.25e-06,2.4e-07,2.7e-06,6e-08,0.0001162,6.56e-06,2.4e-07,0.0,0.0,1e-07,0.0,0.0,1.3e-06,0.0,0.0,0.0,0.0,6e-08,0.0,0.0,3e-07,0.0003037,0.0,3e-07,1e-07,0.0005436,6e-08,2.26e-06,1e-07,0.0,2.4e-07,0.0,4e-07,6e-08,2.4e-07,0.0,6.56e-06,9.5e-07,0.0,6e-08,9e-07,4e-07,1.43e-06,5e-07,0.0,0.0,1e-07,8.2e-06,0.0,4e-07,0.0,0.0,0.0,8.2e-06,0.011566,2.15e-06,3e-07,6e-08,5.9e-06,2.37e-05,0.0,6e-08,0.0,0.0,0.0,0.0,6e-08,0.0,1e-07,0.0003462,8.57e-05,0.0,0.0,6e-08,0.0,0.0,5e-07,6e-08,1e-07,1e-06,0.0,0.0,3.6e-07,3e-06,0.0002321,1.11e-05,1.13e-05,5.2e-06,6e-08,0.0084,1.2e-06,0.001598,0.0,2.9e-06,0.1104,0.865,4.08e-05,2.15e-06,0.0,1.7e-06,6e-08,0.0,2.4e-07
D20250227T195131_IFCB183_00504,1e-07,0.0,0.0,9e-07,0.0,1.97e-06,2.96e-05,0.0,0.0002851,1.43e-06,9e-07,0.0,3.5e-06,6e-08,8e-06,1.7e-05,6e-08,5e-07,6e-08,9e-07,2.503e-05,8.8e-06,7.045e-05,0.0,2.3e-06,0.0,0.01903,4.834e-05,2.867e-05,2e-07,3.68e-05,2.1e-06,0.0002161,5.54e-06,1.97e-06,0.0,6e-08,2e-07,6e-08,0.0,1.74e-05,0.0,0.0,0.0,1e-07,6e-08,1e-07,0.0,5e-07,1.22e-05,2.4e-07,1e-06,3.6e-07,3.84e-05,6e-08,1.514e-05,6.6e-07,0.0,9e-07,0.0,5.3e-06,2e-07,2e-07,0.0,1.7e-06,3.2e-06,6e-08,6.6e-07,1.36e-05,2.205e-05,9e-07,3e-07,6e-08,0.0,6e-07,0.0004086,2.4e-07,2.71e-05,0.0,1e-07,3.6e-07,1.7e-05,0.000718,1.4e-06,9.5e-07,3e-07,8.3e-07,1.11e-05,0.0,0.0,0.0,0.0,6e-08,0.0,2e-07,6e-08,1e-06,2.96e-05,1.276e-05,0.0,0.0,1.3e-06,6e-08,6e-08,1.7e-06,1e-07,2e-06,3.34e-06,0.0,0.0,6e-08,6.6e-06,0.001724,4.053e-05,7e-07,6.7e-06,3.2e-06,0.01935,1.377e-05,0.0364,2.4e-07,0.0002332,0.2216,0.697,0.00254,3.916e-05,6e-08,2.51e-05,6e-08,6e-08,7e-07
D20250227T195131_IFCB183_00505,0.0,0.0,0.0,1e-07,0.0,7e-07,6e-08,0.0,3e-07,0.0,0.0,0.0,0.0,0.0,0.0,1e-07,0.0,0.0,0.0,6e-08,0.0001315,4e-07,5.4e-06,0.0,0.0,0.0,0.000487,0.0,0.0,0.0,2.1e-06,0.0,5.39e-05,0.0,6e-08,0.0,0.0,0.0,6e-08,0.0,2.366e-05,6e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-07,1.55e-06,0.0,0.0,0.0,7.81e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4e-07,0.0,0.0,0.0,6e-08,8.34e-06,0.0,6e-08,0.0,0.0,2.44e-06,0.9893,1.496e-05,4.2e-06,0.0,3e-07,0.0,3.6e-07,2.4e-07,6e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-08,0.0,0.0,0.0,1.6e-06,0.0,0.0,6e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-08,0.0,0.0,0.0,2.7e-06,0.0,3e-07,0.0,5.4e-07,0.00922,0.0006166,8.3e-07,6e-08,0.0,0.0,0.0,0.0,0.0
D20250227T195131_IFCB183_00506,0.0,0.0,0.0,6e-08,0.0,1.234e-05,7.5e-06,0.0,9.77e-05,0.0,0.0,0.0,6e-08,0.0,1.2e-06,4.23e-06,0.0,0.0,0.0,3.2e-06,2.32e-05,1.1e-06,4.49e-05,0.0,2e-07,0.0,0.1426,6.6e-07,1.43e-06,0.0,3e-07,0.0,0.0003319,1.7e-06,1.8e-06,0.0,0.0,0.0,1.25e-06,0.0,8.535e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-08,3.6e-06,3e-07,2e-07,6e-08,3.96e-05,6e-08,9.44e-05,0.0,0.0,0.0,0.0,4.7e-06,0.0,0.0,0.0,6e-07,5.4e-07,0.0,6.6e-07,2.4e-07,1.43e-06,0.0,2e-07,0.0,0.0,1.25e-06,0.0002656,6e-08,3.76e-06,0.0,0.0,0.0,1.43e-05,0.00904,2.8e-06,0.0,0.0,6.56e-06,5.4e-07,0.0,0.0,0.0,0.0,0.0,0.0,2e-07,0.0,2e-07,0.0002234,2.1e-06,0.0,0.0,6e-08,0.0,0.0,2.4e-07,0.0,6e-08,2e-07,0.0,0.0,0.0,4e-07,2.5e-06,1.1e-06,6.6e-07,0.0,0.0,0.000209,1e-07,1.9e-05,0.0,2e-06,0.6772,0.1696,0.0001606,1.13e-06,6e-08,3.46e-06,0.0,0.0,0.0
D20250227T195131_IFCB183_00507,0.0,0.0,0.0,3.6e-07,0.0,2.4e-07,1.8e-06,0.0,4.673e-05,6e-08,8e-07,0.0,1e-07,0.0,1.9e-06,2.22e-05,0.0,5.4e-07,1e-07,6e-08,6e-07,2.4e-07,1.323e-05,0.0,5e-07,0.0,0.0003145,6.6e-07,1.3e-06,6e-08,3.6e-07,1e-07,1.127e-05,2.2e-06,1e-07,0.0,0.0,6e-08,0.0,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4e-07,3.16e-06,0.0,6e-08,0.0,0.00015,0.0,2e-07,1e-07,0.0,1e-07,0.0,6e-08,0.0,6e-08,0.0,1e-06,2.4e-07,0.0,0.0,8.3e-07,6e-08,1.4e-06,6e-08,0.0,0.0,0.0,9e-07,0.0,0.0,0.0,0.0,0.0,9.5e-07,0.003769,8e-07,3e-07,0.0,2.4e-07,2.24e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-08,0.000239,3.92e-05,0.0,0.0,0.0,0.0,0.0,1e-07,0.0,6e-08,3e-07,0.0,0.0,0.0,3.46e-06,0.001528,3.33e-05,3.16e-06,3e-07,6e-08,0.001077,4e-07,0.000288,0.0,2.86e-06,0.01729,0.975,3.3e-06,9.5e-07,0.0,1e-07,6e-08,0.0,1e-07
