#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2024 08 11 13 20 154  0.7  1.2  0.48  9.14  6.10 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 11 14 20 161  0.4  1.1  0.51  8.83  6.22 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 11 15 20 236  0.9  2.0  0.56  8.53  6.17 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 11 16 20 240  4.0  4.9  0.54  9.14  6.02 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 11 17 20 239  4.4  5.4  0.53  9.14  5.89 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 11 18 20 254  4.3  5.1  0.54  8.53  5.69 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 11 19 20 247  3.6  4.3  0.56  9.14  5.98 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 11 20 20 245  6.3  7.9  0.56  9.14  5.95 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 11 21 20 243  6.8  8.0  0.56  7.53  5.98 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 11 22 20 246  7.0  8.0  0.61  7.31  5.96 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 11 23 20 254  4.5  6.1  0.54  9.14  6.03 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 12 00 20 260  2.0  3.9  0.52  8.53  5.84 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 12 01 20 257  2.3  3.8  0.49  7.76  5.77 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 12 02 20 256  1.3  3.3  0.51  7.31  5.90 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 12 03 20 281  1.0  1.8  0.49  8.53  5.67 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 12 04 20 334  1.7  2.5  0.49  8.26  5.83 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 12 05 20 343  1.5  2.6  0.46  8.00  5.91 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 12 06 20 324  0.9  1.8  0.46  8.00  6.11 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 12 07 20 188  0.5  1.2  0.43  7.76  6.04 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 12 08 20 999  0.0  0.0  0.43  8.26  6.31 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 12 09 20 271  0.7  1.2  0.46  8.26  6.47 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 12 10 20 336  0.9  1.7  0.46  8.26  6.62 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 12 11 20 346  2.2  3.2  0.51  8.00  6.59 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 12 12 20  22  1.7  2.7  0.47  7.31  6.43 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 12 13 20  20  0.7  1.5  0.48  8.83  6.50 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 12 14 20  17  0.6  1.4  0.48  7.76  6.38 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 12 15 20 326  0.3  1.3  0.51  8.00  6.35 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 12 16 20 315  1.5  2.8  0.52  8.26  6.20 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 12 17 20 321  1.2  2.4  0.53  7.53  6.22 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 12 18 20 321  1.1  2.0  0.51  7.11  6.18 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 12 19 20 302  1.6  2.5  0.49  7.53  6.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 12 20 20 291  2.5  3.2  0.48  7.31  5.99 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 12 21 20 312  2.5  3.6  0.54  7.76  6.13 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 12 22 20 313  2.6  3.8  0.55  8.00  6.23 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 12 23 20 304  2.5  3.7  0.57  7.76  6.30 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 13 00 20 311  2.5  4.1  0.56  7.76  6.15 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 13 01 20 312  2.1  3.0  0.57  7.11  6.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 13 02 20 317  1.2  2.3  0.52  7.53  5.89 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 13 03 20 274  0.6  1.8  0.53  6.40  5.89 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 13 04 20 308  1.2  2.0  0.51  6.56  5.75 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 13 05 20 321  1.0  1.8  0.47  7.53  5.76 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 13 06 20 322  1.6  3.1  0.42  6.56  5.43 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 13 07 20   9  0.3  2.0  0.43  6.74  5.26 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 13 08 20 307  0.5  1.5  0.41  8.26  5.18 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 13 09 20 139  0.7  2.6  0.47  7.11  5.11 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 13 10 20  34  0.2  1.0  0.50  6.10  5.08 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 13 11 20 183  0.8  2.3  0.51  7.31  5.27 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 13 12 20 139  0.8  3.1  0.48  6.40  5.50 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 13 13 20 126  0.5  2.2  0.51  7.11  5.59 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 13 14 20 225  0.5  1.5  0.53  7.31  5.56 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 13 15 20 300  0.9  2.3  0.48  6.74  5.61 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 13 16 20 308  1.2  2.1  0.52  7.11  5.60 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 13 17 20 282  1.3  2.1  0.56  6.56  5.72 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 13 18 20 280  1.9  4.5  0.58  5.22  5.72 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 13 19 20 283  2.3  3.2  0.61  5.57  5.57 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 13 20 20 289  2.0  3.0  0.62  6.74  5.72 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 13 21 20 288  2.3  3.3  0.64  6.92  5.64 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 13 22 20 272  2.3  3.2  0.64  6.40  5.55 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 13 23 20 286  2.7  3.5  0.63  6.10  5.80 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 14 00 20 283  2.3  3.3  0.59  6.92  5.74 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 14 01 20 290  1.8  2.9  0.54  6.74  5.82 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 14 02 20 304  1.5  2.5  0.52 16.00  5.93 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 14 03 20 334  1.5  2.6  0.52  6.40  5.96 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 14 04 20 346  0.7  1.9  0.55  6.92  6.03 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 14 05 20 309  0.4  1.4  0.50  6.74  5.91 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 14 06 20 176  0.4  1.1  0.48  6.56  5.90 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 14 07 20 119  0.3  0.9  0.45  7.31  5.82 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 14 08 20 153  0.5  0.9  0.45  6.74  5.78 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 14 09 20 136  0.6  1.0  0.46  7.53  5.77 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 14 10 20 141  0.3  0.9  0.44  6.24  5.60 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 14 11 20 161  1.1  1.8  0.47  5.95  5.24 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 14 12 20 159  1.7  2.4  0.49  6.56  5.24 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 14 13 20 159  1.4  3.0  0.48  6.10  5.27 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 14 14 20 154  1.0  2.7  0.49  5.82  5.46 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 14 15 20 147  1.9  3.8  0.55  6.74  5.43 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 14 16 20 245  2.9  4.7  0.57  6.56  5.31 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 14 17 20 255  4.3  5.0  0.62  5.69  5.35 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 14 18 20 250  4.1  5.2  0.67  6.24  5.40 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 14 19 20 254  3.9  4.9  0.64  5.82  5.35 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 14 20 20 251  4.0  4.9  0.64  6.40  5.26 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 14 21 20 247  4.3  5.2  0.63  6.24  5.35 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 14 22 20 249  3.1  4.5  0.58  6.56  5.63 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 14 23 20 276  2.2  3.1  0.59  7.31  5.48 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 15 00 20 296  2.2  3.3  0.56  6.92  5.58 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 15 01 20 316  2.6  3.9  0.53  7.31  5.59 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 15 02 20 330  2.2  3.5  0.55  6.92  5.91 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 15 03 20 337  1.1  2.1  0.50  6.10  5.85 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 15 04 20 341  1.5  2.3  0.51  7.31  5.97 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 15 05 20 340  1.5  2.6  0.51  7.53  5.87 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 15 06 20 320  1.3  3.4  0.44  7.53  5.87 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 15 07 20 305  0.6  1.7  0.47  7.31  6.04 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 15 08 20 209  0.3  1.5  0.48  7.76  5.74 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 15 09 20  86  1.2  2.2  0.53  6.56  5.22 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 15 10 20  89  1.4  2.7  0.56  6.92  5.02 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 15 11 20  95  1.7  3.2  0.59  7.31  5.02 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 15 12 20 105  0.3  1.5  0.65  5.69  5.02 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 15 13 20 118  1.7  2.9  0.71  5.57  5.05 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 15 14 20 148  1.7  2.6  0.74  7.11  5.42 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 15 15 20 160  1.0  2.0  0.74  7.31  5.42 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 15 16 20 262  1.0  2.1  0.75  5.82  5.46 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 15 17 20 271  1.5  2.7  0.79  6.92  5.56 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 15 18 20 274  2.2  3.3  0.76  6.74  5.48 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 15 19 20 271  2.4  3.3  0.69  7.11  5.49 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 15 20 20 272  2.9  4.2  0.75  6.74  5.59 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 15 21 20 282  2.7  3.8  0.76  6.24  5.53 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 15 22 20 276  2.6  4.1  0.74  5.95  5.58 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 15 23 20 284  1.8  3.1  0.74  7.53  5.60 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 16 00 20 290  2.1  3.5  0.68  7.53  5.81 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 16 01 20 293  2.0  3.1  0.66  7.53  5.86 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 16 02 20 299  1.5  2.3  0.63  8.26  5.98 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 16 03 20 299  0.7  1.6  0.62  7.53  6.24 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 16 04 20 151  0.3  1.1  0.63  7.53  6.34 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 16 05 20 146  1.1  1.8  0.56  7.53  6.12 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 16 06 20 134  0.8  1.8  0.55  7.76  5.93 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 16 07 20 136  1.0  2.0  0.53  7.31  5.96 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 16 08 20  96  0.5  1.2  0.50  7.53  5.45 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 16 09 20 136  2.3  3.6  0.52  7.31  5.36 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 16 10 20 138  2.2  3.7  0.50  6.74  5.38 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 16 11 20 148  1.7  2.9  0.54  7.31  5.32 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 16 12 20 182  1.5  3.3  0.58  8.00  5.53 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 16 13 20 181  1.2  3.3  0.57  6.24  5.71 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 16 14 20 185  1.3  3.3  0.57  7.76  5.81 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 16 15 20 196  2.8  4.5  0.64  6.40  6.14 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 16 16 20 212  2.8  4.2  0.60  7.53  6.31 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 16 17 20 244  3.0  4.6  0.65  6.40  5.96 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 16 18 20 243  5.0  5.6  0.60  7.31  6.12 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 16 19 20 250  5.6  6.5  0.51  7.76  5.84 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 16 20 20 257  4.6  5.6  0.54  7.76  5.77 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 16 21 20 256  3.9  5.1  0.50  6.92  5.78 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 16 22 20 250  4.7  5.9  0.54  7.53  6.20 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 16 23 20 239  6.8  8.4  0.52  8.00  6.03 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 17 00 20 228  6.1  7.8  0.50  8.26  6.47 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 17 01 20 223  5.4  6.8  0.45  8.00  6.39 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 17 02 20 212  4.6  6.2  0.44  6.74  6.58 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 17 03 20 203  3.1  4.4  0.49  7.76  6.38 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 17 04 20 203  2.2  3.7  0.53  8.00  6.80 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 17 05 20 178  1.3  3.7  0.54  8.00  6.70 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 17 06 20 195  1.8  3.0  0.57  8.26  6.51 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 17 07 20 203  1.9  2.9  0.52  8.53  5.98 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 17 08 20 154  1.2  2.4  0.50  7.76  5.87 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 17 09 20 167  1.2  2.6  0.47  7.53  5.97 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 17 10 20 144  1.0  3.0  0.50  8.00  5.88 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 17 11 20 179  2.1  4.1  0.47  8.00  5.82 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 17 12 20 191  2.2  4.1  0.47  7.31  5.63 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 17 13 20 195  2.1  4.4  0.44  7.76  5.64 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 17 14 20 173  1.7  4.2  0.47  7.53  5.77 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 17 15 20 202  1.5  2.9  0.47  7.53  5.85 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 17 16 20 244  1.9  4.0  0.46  7.53  5.81 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 17 17 20 232  5.0  6.3  0.45  7.11  5.72 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 17 18 20 240  5.6  7.3  0.45  5.82  5.59 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 17 19 20 242  5.6  7.4  0.44  7.31  5.54 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 17 20 20 248  4.2  5.3  0.46  5.02  5.40 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 17 21 20 249  4.2  5.4  0.47  5.82  5.57 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 17 22 20 247  4.2  5.3  0.50  5.95  5.72 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 17 23 20 265  3.4  4.9  0.49  7.11  5.91 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 18 00 20 272  3.1  4.8  0.47  6.92  6.15 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 18 01 20 289  2.1  4.2  0.50  7.31  6.33 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 18 02 20 291  1.9  3.4  0.51  6.92  6.06 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 18 03 20 293  2.1  3.6  0.52  6.74  6.17 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 18 04 20 297  1.7  3.3  0.53  6.92  6.05 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 18 05 20 313  1.2  2.4  0.49  6.56  6.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 18 06 20 302  1.0  2.1  0.43  7.53  5.96 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 18 07 20  99  0.7  1.6  0.44  6.74  5.57 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 18 08 20 231  0.1  0.9  0.44  6.40  5.55 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 18 09 20  52  0.9  2.5  0.42  5.95  5.46 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 18 10 20  39  1.5  3.1  0.41  5.95  5.25 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 18 11 20  47  2.2  3.8  0.38  5.57  5.21 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 18 12 20  50  1.4  2.3  0.42  5.02  5.24 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 18 13 20  56  2.1  4.2  0.42  4.74  5.11 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 18 14 20  15  1.2  2.5  0.43  6.92  5.16 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 18 15 20  25  0.8  2.3  0.46  6.24  5.08 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 18 16 20  32  1.3  2.8  0.48  5.95  5.14 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 18 17 20   9  1.0  2.8  0.56  5.95  5.43 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 18 18 20 327  1.3  2.3  0.54  6.40  5.48 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 18 19 20 293  1.9  3.1  0.53  6.40  5.31 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 18 20 20 290  2.5  3.8  0.54  6.24  5.14 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 18 21 20 290  2.7  4.1  0.50  6.10  5.27 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 18 22 20 291  2.3  3.5  0.48  5.82  5.15 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 18 23 20 295  3.0  4.0  0.47  5.95  5.09 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 19 00 20 309  3.6  5.4  0.41  5.57  5.22 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 19 01 20 319  3.7  4.9  0.45  5.69  5.36 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 19 02 20 313  3.9  5.7  0.47  9.85  5.77 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 19 03 20 331  2.8  4.7  0.45  5.33  5.45 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 19 04 20 347  2.4  3.9  0.44  5.33  5.33 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 19 05 20  28  1.6  3.2  0.44  5.57  5.50 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 19 06 20  30  1.6  2.7  0.46  5.95  5.49 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 19 07 20   7  1.7  4.0  0.45  5.82  5.03 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 19 08 20 354  2.4  4.2  0.43  5.69  4.96 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 19 09 20   2  3.3  5.6  0.47  5.45  4.52 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 19 10 20 340  3.6  5.8  0.52  4.57  4.41 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 19 11 20 353  2.8  4.6  0.49  4.13  4.43 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 19 12 20  41  2.7  4.1  0.50  4.49  4.56 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 19 13 20  75  1.5  2.5  0.53  5.69  4.67 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 19 14 20  31  1.3  2.8  0.60  5.82  4.86 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 19 15 20  31  1.5  2.7  0.67  5.95  5.08 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 19 16 20  22  2.1  3.9  0.65  6.40  5.24 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 19 17 20 344  2.9  4.8  0.63  6.40  5.34 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 19 18 20 358  2.1  3.6  0.58  5.95  5.45 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 19 19 20 354  1.4  2.3  0.58  5.95  5.36 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 19 20 20 329  2.5  3.8  0.57  6.24  5.19 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 19 22 20 326  3.0  3.9  0.57  6.92  5.06 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 19 23 20 323  2.9  3.9  0.55  6.92  5.08 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 20 00 20 320  3.3  4.2  0.56  5.57  5.14 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 20 01 20 328  3.4  4.2  0.56  6.56  5.38 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 20 02 20 332  3.1  4.2  0.55  6.56  5.38 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 20 03 20 351  2.4  3.2  0.58  6.24  5.24 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 20 04 20   5  2.4  3.8  0.61  5.95  5.41 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 20 05 20  21  0.5  1.1  0.71  6.74  5.43 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 20 06 20 344  2.9  4.2  0.66  5.57  5.33 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 20 07 20 358  3.3  4.5  0.69  6.24  5.02 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 20 08 20  47  1.6  2.6  0.73  6.74  4.92 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 20 09 20  81  0.4  1.2  0.70  5.22  4.77 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 20 10 20  29  1.0  2.1  0.66  4.74  4.61 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 20 11 20  39  0.3  1.1  0.65  6.40  4.72 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 20 12 20 127  0.4  1.3  0.64  6.24  4.82 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 20 13 20  28  1.3  2.3  0.68  6.56  5.10 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 20 14 20  29  1.3  2.2  0.67  6.40  5.19 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 20 15 20 357  1.5  2.8  0.71  6.24  5.25 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 20 16 20  18  1.9  3.0  0.65  5.82  5.34 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 20 17 20 334  0.8  1.9  0.68  6.74  5.42 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 20 18 20 316  1.7  3.3  0.67  6.92  5.42 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 20 19 20 304  1.6  2.9  0.75  6.74  5.53 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 20 21 20 315  2.2  3.2  0.84  6.56  5.33 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 21 00 20 327  1.5  2.4  0.63  6.74  4.98 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 21 04 20 286  0.9  1.9  0.57  5.22  5.07 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 21 05 20 332  2.4  3.6  0.50  5.12  5.19 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 21 06 20 140  1.6  2.9  0.51  6.24  5.14 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 21 07 20 157  1.1  1.6  0.54  6.40  5.28 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 21 13 20 135  1.5  2.7  0.53  5.69  4.72 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 21 14 20 175  1.8  3.7  0.52  5.57  4.95 999 9999.0 999.0 999.0 999.0 99.0 99.00
2024 08 21 16 20 247  3.2  3.9  0.58  5.12  5.20 999 9999.0 999.0 999.0 999.0 99.0 99.00
