#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2023 01 31 12 20  24  0.3  1.1  0.67 11.13 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 01 31 13 20 103  3.2  4.3  0.68 10.67 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 01 31 14 20 105  1.3  3.4  0.64 11.13 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 01 31 15 20 114  0.1  0.9  0.58  8.53 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 01 31 16 20  32  2.2  4.9  0.57 12.19 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 01 31 17 20  59  2.7  4.7  0.59 10.67 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 01 31 18 20 344  2.9  5.1  0.57  9.85 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 01 31 19 20 341  5.5  7.1  0.58 11.13 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 01 31 20 20 323  4.6  6.1  0.64  9.48 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 01 31 21 20 309  5.0  5.9  0.57  9.48 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 01 31 22 20 290  4.5  5.4  0.53  9.85 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 01 31 23 20 290  3.7  4.8  0.56  8.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 01 00 20 290  2.9  3.9  0.51 11.13 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 01 01 20 306  2.1  2.8  0.51 17.07 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 01 02 20  78  0.3  1.2  0.59 17.07 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 01 03 20  37  2.2  3.8  0.58 11.13 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 01 04 20  39  1.1  1.7  0.67 10.67 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 01 05 20 111  0.6  2.4  0.68 17.07 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 01 06 20 109  1.3  3.8  0.72 16.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 01 07 20  57  1.1  3.0  0.72 16.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 01 08 20 103  2.1  5.8  0.71 10.24 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 01 09 20 101  3.3  6.7  0.68 16.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 01 10 20 140  1.6  5.1  0.67 16.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 01 11 20  98  0.7  2.6  0.65 15.06 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 01 12 20  97  2.8  5.6  0.64 17.07 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 01 13 20  89  4.1  6.2  0.58 16.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 01 14 20 169  1.1  3.1  0.58 16.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 01 15 20 118  0.5  1.5  0.56 16.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 01 16 20 120  1.3  2.6  0.56 15.06 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 01 17 20 308  0.9  2.3  0.52 15.06 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 01 18 20 349  0.9  1.8  0.57 16.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 01 19 20 227  0.4  1.0  0.58 15.06 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 01 20 20 270  1.4  2.8  0.59 15.06 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 01 21 20 258  1.0  2.1  0.61 14.22 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 01 22 20 300  1.2  2.8  0.55 14.22 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 01 23 20 306  2.7  4.1  0.57 16.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 02 00 20 355  1.5  2.5  0.60 14.22 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 02 01 20 351  2.0  2.6  0.62 15.06 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 02 02 20  15  2.5  4.3  0.60 14.22 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 02 03 20 109  0.5  1.6  0.64 15.06 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 02 04 20  61  0.6  1.6  0.65 15.06 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 02 05 20  69  0.4  1.2  0.59 16.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 02 06 20 135  0.3  1.1  0.58 15.06 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 02 07 20 108  1.3  3.4  0.59 15.06 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 02 08 20  89  1.0  3.3  0.54 15.06 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 02 09 20 103  2.8  4.8  0.56 13.47 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 02 10 20 103  2.1  4.0  0.50 15.06 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 02 11 20  97  2.3  4.4  0.48 15.06 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 02 12 20 102  0.9  3.0  0.49 14.22 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 02 13 20 132  0.9  2.2  0.50 15.06 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 02 14 20 107  2.8  5.4  0.51 15.06 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 02 15 20 103  2.2  4.0  0.49 12.80 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 02 16 20 118  1.0  3.1  0.52 15.06 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 02 17 20 169  0.2  1.4  0.45 15.06 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 02 18 20 253  1.3  2.7  0.46 13.47 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 02 19 20 334  0.9  1.7  0.45 14.22 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 02 20 20 304  1.2  2.4  0.47 13.47 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 02 21 20 351  1.5  2.0  0.50 14.22 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 02 22 20   5  2.2  3.1  0.51 12.80 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 02 23 20   6  1.6  2.2  0.55 14.22 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 03 00 20  14  0.4  1.0  0.51 14.22 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 03 01 20  20  0.9  1.6  0.50 13.47 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 03 02 20  31  1.0  1.6  0.54 11.64 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 03 03 20 136  1.0  2.0  0.48 12.19 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 03 04 20 125  1.2  2.6  0.49 11.13 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 03 05 20 115  2.2  4.3  0.49 12.80 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 03 06 20  41  0.8  1.9  0.50 13.47 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 03 07 20  55  0.5  1.7  0.51 13.47 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 03 08 20  38  1.2  2.2  0.47 13.47 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 03 09 20 147  0.0  0.4  0.41 13.47 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 03 10 20 126  1.0  1.7  0.37 12.80 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 03 11 20 112  0.9  2.3  0.35 12.80 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 03 12 20 118  0.9  3.1  0.39 14.22 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 03 13 20 132  0.8  2.4  0.39 14.22 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 03 14 20 296  0.3  1.8  0.41 16.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 03 15 20  53  0.4  1.5  0.38 11.13 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 03 16 20  34  0.3  1.2  0.42 16.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 03 17 20 336  0.7  1.3  0.38 12.19 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 03 18 20 221  0.4  1.4  0.39 15.06 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 03 19 20 238  2.6  3.7  0.38 15.06 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 03 20 20 338  0.8  1.8  0.37 15.06 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 03 21 20 326  1.7  2.5  0.37 15.06 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 03 22 20 335  2.3  3.9  0.33 14.22 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 03 23 20   2  1.9  3.4  0.36 15.06 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 04 00 20  17  1.7  2.2  0.37 14.22 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 04 01 20  37  0.7  2.1  0.38 14.22 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 04 02 20   3  0.8  2.2  0.41 15.06 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 04 03 20  43  0.4  1.5  0.38 15.06 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 04 04 20  26  1.3  2.0  0.38 15.06 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 04 05 20  51  0.6  1.7  0.33 15.06 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 04 06 20  82  0.5  1.2  0.38 15.06 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 04 07 20  97  0.4  1.0  0.35 15.06 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 04 08 20 999  0.0  0.0  0.41 14.22 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 04 09 20 106  0.7  2.0  0.47 11.13 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 04 10 20 103  0.6  1.6  0.48 14.22 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 04 11 20  96  0.8  2.5  0.48 10.67 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 04 12 20  94  0.4  1.6  0.51 10.67 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 04 13 20  82  0.0  0.7  0.50 10.24 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 04 14 20 130  0.1  1.1  0.53 13.47 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 04 15 20 135  0.1  0.7  0.58 14.22 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 04 16 20 116  0.7  2.1  0.62 13.47 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 04 17 20  16  0.6  1.6  0.70 13.47 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 04 18 20 280  0.4  1.6  0.73 13.47 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 04 19 20 258  1.7  3.1  0.78 12.19 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 04 20 20 279  1.8  2.4  0.74 11.64 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 04 21 20 343  1.7  2.3  0.80 11.13 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 04 22 20 350  3.0  4.2  0.81 10.67 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 04 23 20  10  1.6  2.2  0.76 12.19 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 05 00 20  15  0.2  0.8  0.79 11.64 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 05 01 20  15  0.1  0.9  0.85 11.64 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 05 02 20 266  1.6  3.6  0.85 11.13 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 05 03 20 313  1.2  2.0  0.81 11.13 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 05 04 20 356  1.6  4.2  0.80 11.13 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 05 05 20  86  0.9  1.8  0.81 11.13 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 05 06 20 116  0.1  1.6  0.86 10.67 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 05 07 20 118  0.5  1.5  0.83  9.85 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 05 08 20 123  0.5  1.4  0.83 12.19 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 05 09 20  96  0.1  0.8  0.88 10.67 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 05 10 20 135  0.0  0.7  0.79 11.64 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 05 11 20 128  0.1  0.7  0.86 11.13 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 05 12 20 322  1.9  3.4  0.82 11.13 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 05 13 20 113  0.2  1.3  0.84 10.67 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 05 14 20 100  1.9  3.2  0.87 10.67 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 05 15 20 106  1.0  2.3  0.80  9.85 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 05 16 20 151  0.1  0.8  0.89 11.13 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 05 17 20 345  2.7  4.3  0.88 10.24 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 05 18 20   7  1.6  2.5  0.94  8.83 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 05 19 20   7  2.3  3.3  0.98  9.85 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 05 20 20   5  0.9  1.9  0.93  9.14 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 05 21 20 282  0.7  1.6  0.85  9.48 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 05 22 20 299  0.1  1.1  0.84 10.24 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 05 23 20 324  5.1  6.4  0.89  8.53 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 06 00 20 322  3.7  5.2  0.93 10.24 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 06 01 20 338  3.0  4.1  0.86  4.41 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 06 02 20 341  3.0  4.7  0.97  5.45 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 06 03 20 343  2.4  3.8  1.09  5.82 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 06 04 20 248  1.6  4.1  1.23  6.24 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 06 05 20 287  4.7  7.0  1.27  6.10 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 06 06 20 294  7.0  9.1  1.55  6.74 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 06 07 20 299  7.3  9.6  1.67  7.11 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 06 08 20 310  5.0  7.0  2.01  6.74 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 06 09 20 321  6.4  8.1  1.96  7.31 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 06 10 20 305  3.6  5.8  2.12  7.31 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 06 11 20 180  2.1  3.5  1.99  6.92 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 06 12 20 304  4.6  6.5  2.18  8.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 06 13 20  31  3.1  6.1  1.82  7.11 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 06 14 20  12  3.0  5.2  1.72  6.92 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 06 15 20  50  3.3  5.6  1.67  7.76 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 06 16 20  87  1.6  3.3  1.61  8.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 06 17 20 307  1.3  2.3  1.64  6.92 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 06 18 20 326  2.6  5.1  1.57  8.83 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 06 19 20 313  3.5  4.6  1.72  8.26 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 06 20 20 294  6.2  7.9  1.71  7.76 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 06 21 20 300  4.7  5.7  1.76  8.83 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 06 22 20 324  6.3  7.5  1.70 11.64 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 06 23 20 356  5.2  6.3  1.66 12.19 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 07 00 20   9  2.8  3.6  1.66  8.26 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 07 01 20  10  2.7  4.0  1.51  9.48 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 07 02 20 353  3.1  5.0  1.53 11.64 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 07 03 20  19  4.2  5.6  1.44  9.85 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 07 04 20  20  4.1  5.7  1.45 11.64 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 07 05 20  40  3.3  5.3  1.52 12.80 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 07 06 20  35  1.9  3.6  1.55 12.80 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 07 07 20 109  2.7  6.1  1.46 10.24 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 07 08 20 147  1.4  3.3  1.49 12.19 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 07 09 20  95  1.0  3.5  1.53 12.80 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 07 10 20 131  0.7  3.3  1.44 12.80 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 07 11 20 241  0.6  1.8  1.27 12.80 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 07 12 20 103  0.8  1.7  1.20 12.19 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 07 13 20 108  0.6  2.1  1.16 11.64 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 07 14 20  88  0.5  1.6  1.10 12.19 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 07 15 20  92  0.1  0.8  1.01 12.80 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 07 16 20 124  0.4  1.2  0.93 12.80 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 07 17 20 189  0.2  1.1  1.07 12.19 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 07 18 20 285  1.2  4.0  1.08 11.13 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 07 19 20 321  1.3  2.3  1.06 11.64 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 07 20 20 321  1.7  2.3  1.07 12.19 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 07 21 20 290  2.4  3.1  1.01 11.64 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 07 22 20 279  0.2  1.0  1.09 12.19 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 07 23 20   4  1.1  3.0  1.10 12.19 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 08 00 20 346  3.2  4.1  1.08  9.14 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 08 01 20  19  2.2  3.0  0.99 11.13 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 08 02 20  31  2.7  3.6  0.91 11.64 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 08 03 20  39  1.8  3.9  0.93 11.64 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 08 04 20 142  0.3  1.3  0.85 10.67 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 08 05 20  73  0.4  1.8  0.93 11.64 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 08 06 20 124  0.4  1.4  0.79 11.13 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 08 07 20 106  2.9  4.5  0.79 10.67 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 08 08 20 112  2.7  4.3  0.76 11.64 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 08 09 20 106  3.1  4.8  0.71 10.67 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 08 10 20 107  0.7  2.3  0.81 11.13 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 08 11 20  97  1.7  3.2  0.75 11.64 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 08 12 20 114  0.6  1.7  0.80 10.67 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 08 13 20  91  0.1  0.8  0.74 11.13 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 08 14 20 133  0.4  1.8  0.71 11.13 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 08 15 20 114  1.3  3.4  0.67 10.67 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 08 16 20  90  3.5  5.8  0.74  8.53 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 08 17 20 100  1.3  3.2  0.77 10.67 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 08 18 20   8  1.4  3.0  0.78 11.13 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 08 19 20 355  1.5  2.8  0.79  9.48 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 08 20 20   6  2.1  3.3  0.76 10.67 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 08 21 20  27  0.5  1.1  0.79 11.13 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 08 22 20 345  3.4  4.6  0.73 11.13 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 08 23 20 351  2.2  2.9  0.72 10.67 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 09 00 20  24  0.9  1.7  0.67  9.85 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 09 01 20   3  1.6  3.0  0.72 10.67 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 09 02 20  33  1.2  2.3  0.84 10.24 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 09 03 20  36  0.8  2.3  0.83  9.48 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 09 04 20  30  0.5  2.4  0.88 12.19 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 09 05 20 159  0.2  0.9  0.93 12.19 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 09 06 20  66  0.2  0.9  0.96 11.64 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 09 07 20  60  0.5  1.2  0.98 11.13 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 09 08 20 136  0.3  2.4  0.93 11.13 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 09 09 20  50  0.5  1.7  0.92 12.19 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 09 10 20 111  1.3  4.1  0.88 11.64 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 09 11 20  79  0.7  1.6  0.81 11.13 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 09 12 20  89  0.3  1.2  0.62 11.64 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 09 13 20 143  0.3  1.2  0.60 11.13 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 09 14 20 213  0.2  2.0  0.59 11.13 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 09 15 20  64  0.6  2.9  0.56 11.64 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 09 16 20  21  1.0  3.0  0.57 11.64 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 09 17 20  40  0.2  0.9  0.67 11.13 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 09 18 20   5  0.5  1.7  0.76 11.64 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 09 19 20 325  0.2  1.5  0.78 11.13 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 09 20 20 346  0.5  1.5  0.72 12.19 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 09 21 20   4  2.0  3.2  0.69 11.64 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 09 22 20  11  1.3  2.4  0.79 10.24 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 09 23 20  27  1.1  2.5  0.83 10.67 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 10 00 20  18  0.8  2.6  0.82 11.64 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 10 01 20 166  0.9  1.9  0.76 11.13 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2023 02 10 02 20  76  0.8  3.4  0.67 10.24 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
